time,FLOW,SALT,TEMP
2004-03-18T00:00:00Z,1.881190002,0,0.992097097
2004-03-19T00:00:00Z,1.881190002,0,0.992097097
2004-03-20T00:00:00Z,1.881190002,0,0.991990869
2004-03-21T00:00:00Z,1.881190002,0,1.728318105
2004-03-22T00:00:00Z,1.881190002,0,0.991529154
2004-03-23T00:00:00Z,1.881190002,0,0.992097097
2004-03-24T00:00:00Z,1.881190002,0,0.992954336
2004-03-25T00:00:00Z,1.881190002,0,4.135861652
2004-03-26T00:00:00Z,1.881190002,0,6.415479076
2004-03-27T00:00:00Z,1.881190002,0,12.72969843
2004-03-28T00:00:00Z,19.00772229,0,7.790011995
2004-03-29T00:00:00Z,1.897729181,0,4.187547561
2004-03-30T00:00:00Z,1.897729181,0,3.230549402
2004-03-31T00:00:00Z,1.897729181,0,4.317154919
2004-04-01T00:00:00Z,16.45670725,0,4.876623301
2004-04-02T00:00:00Z,12.76472556,0,4.085518088
2004-04-03T00:00:00Z,18.90838828,0,3.066348466
2004-04-04T00:00:00Z,1.947811161,0,8.12747893
2004-04-05T00:00:00Z,18.81476379,0,2.680191464
2004-04-06T00:00:00Z,1.964736032,0,0.991310144
2004-04-07T00:00:00Z,1.964736032,0,2.179479037
2004-04-08T00:00:00Z,1.964736032,0,3.539614202
2004-04-09T00:00:00Z,1.964736032,0,6.229360881
2004-04-10T00:00:00Z,1.964736032,0,4.36997794
2004-04-11T00:00:00Z,1.964736032,0,3.777879063
2004-04-12T00:00:00Z,1.964736032,0,5.027612195
2004-04-13T00:00:00Z,1.964736032,0,5.443728229
2004-04-14T00:00:00Z,1.964736032,0,11.43000279
2004-04-15T00:00:00Z,19.33956218,0,6.927807716
2004-04-16T00:00:00Z,1.981800029,0,4.100466415
2004-04-17T00:00:00Z,1.981800029,0,8.000421844
2004-04-18T00:00:00Z,1.981800029,0,12.97585467
2004-04-19T00:00:00Z,1.964736032,0,13.47826953
2004-04-20T00:00:00Z,1.964736032,0,16.3701426
2004-04-21T00:00:00Z,1.964736032,0,8.426154275
2004-04-22T00:00:00Z,1.964736032,0,10.03501318
2004-04-23T00:00:00Z,1.964736032,0,12.85252895
2004-04-24T00:00:00Z,19.4198351,0,7.019237692
2004-04-25T00:00:00Z,1.981800029,0,4.850982573
