DateTime,Depth,Temp
2007-11-04,3,11.0933333333333
2007-11-04,3.5,11.17
2007-11-04,4,11.3466666666667
2007-11-04,5,11.3183333333333
2007-11-04,6,11.3166666666667
2007-11-04,7,11.31
2007-11-04,8,11.32
2007-11-04,9,11.3433333333333
2007-11-04,10,11.395
2007-11-04,11,11.38
2007-11-04,12,11.29
2007-11-04,14,11.3266666666667
2007-11-05,1,11.0783333333333
2007-11-05,1.5,11.1833333333333
2007-11-05,2,11.0566666666667
2007-11-05,2.5,10.93
2007-11-05,3,10.8516666666667
2007-11-05,3.5,10.9083333333333
2007-11-05,4,11.09
2007-11-05,5,11.04
2007-11-05,6,11.06
2007-11-05,7,11.035
2007-11-05,8,11.06
2007-11-05,9,11.0583333333333
2007-11-05,10,11.1166666666667
2007-11-05,11,11.13
2007-11-05,12,11.015
2007-11-05,14,11.0216666666667
2007-11-06,1,10.785
2007-11-06,1.5,10.89
2007-11-06,2,10.84
2007-11-06,2.5,10.72
2007-11-06,3,10.65
2007-11-06,3.5,10.7266666666667
2007-11-06,4,10.91
2007-11-06,5,10.8616666666667
2007-11-06,6,10.87
2007-11-06,7,10.8633333333333
2007-11-06,8,10.8733333333333
2007-11-06,9,10.8916666666667
2007-11-06,10,10.9316666666667
2007-11-06,11,10.94
2007-11-06,12,10.8433333333333
2007-11-06,14,10.8533333333333
2007-11-07,1,10.4183333333333
2007-11-07,1.5,10.5583333333333
2007-11-07,2,10.4883333333333
2007-11-07,2.5,10.3816666666667
2007-11-07,3,10.3316666666667
2007-11-07,3.5,10.405
2007-11-07,4,10.5883333333333
2007-11-07,5,10.54
2007-11-07,6,10.555
2007-11-07,7,10.5316666666667
2007-11-07,8,10.55
2007-11-07,9,10.5533333333333
2007-11-07,10,10.5883333333333
2007-11-07,11,10.61
2007-11-07,12,10.515
2007-11-07,14,10.5016666666667
2007-11-08,1,10.1966666666667
2007-11-08,1.5,10.3316666666667
2007-11-08,2,10.2666666666667
2007-11-08,2.5,10.1766666666667
2007-11-08,3,10.0833333333333
2007-11-08,3.5,10.16
2007-11-08,4,10.345
2007-11-08,5,10.2933333333333
2007-11-08,6,10.31
2007-11-08,7,10.2616666666667
2007-11-08,8,10.31
2007-11-08,9,10.3116666666667
2007-11-08,10,10.3433333333333
2007-11-08,11,10.3583333333333
2007-11-08,12,10.2666666666667
2007-11-08,14,10.2566666666667
2007-11-09,1,9.86
2007-11-09,1.5,10.0166666666667
2007-11-09,2,9.93166666666667
2007-11-09,2.5,9.83333333333333
2007-11-09,3,9.77
2007-11-09,3.5,9.85
2007-11-09,4,10.03
2007-11-09,5,9.97666666666667
2007-11-09,6,10
2007-11-09,7,10.0183333333333
2007-11-09,8,9.99666666666667
2007-11-09,9,10
2007-11-09,10,10.0266666666667
2007-11-09,11,10.0666666666667
2007-11-09,12,9.96
2007-11-09,14,9.94333333333333
2007-11-10,1,9.62333333333333
2007-11-10,1.5,9.75666666666667
2007-11-10,2,9.68
2007-11-10,2.5,9.58
2007-11-10,3,9.485
2007-11-10,3.5,9.59666666666667
2007-11-10,4,9.77666666666667
2007-11-10,5,9.72333333333333
2007-11-10,6,9.74666666666667
2007-11-10,7,9.75
2007-11-10,8,9.74
2007-11-10,9,9.76166666666667
2007-11-10,10,9.76833333333333
2007-11-10,11,9.81333333333333
2007-11-10,12,9.71
2007-11-10,14,9.69666666666667
2007-11-11,1,9.20333333333333
2007-11-11,1.5,9.34166666666667
2007-11-11,2,9.28666666666667
2007-11-11,2.5,9.17333333333333
2007-11-11,3,9.08333333333333
2007-11-11,3.5,9.17333333333333
2007-11-11,4,9.36666666666667
2007-11-11,5,9.32166666666667
2007-11-11,6,9.31166666666667
2007-11-11,7,9.29666666666667
2007-11-11,8,9.27666666666667
2007-11-11,9,9.28666666666667
2007-11-11,10,9.34
2007-11-11,11,9.30666666666667
2007-11-11,12,9.225
2007-11-11,14,9.27
2007-11-12,1,8.93333333333333
2007-11-12,1.5,9.03
2007-11-12,2,8.94333333333333
2007-11-12,2.5,8.81666666666667
2007-11-12,3,8.725
2007-11-12,3.5,8.795
2007-11-12,4,8.97666666666667
2007-11-12,5,8.90666666666667
2007-11-12,6,8.91
2007-11-12,7,8.87
2007-11-12,8,8.87166666666667
2007-11-12,9,8.86
2007-11-12,10,8.91666666666667
2007-11-12,11,8.95
2007-11-12,12,8.82666666666667
2007-11-12,14,8.82833333333333
2007-11-13,1,8.77333333333333
2007-11-13,1.5,8.86666666666667
2007-11-13,2,8.79666666666667
2007-11-13,2.5,8.67666666666667
2007-11-13,3,8.59833333333333
2007-11-13,3.5,8.68
2007-11-13,4,8.86166666666667
2007-11-13,5,8.815
2007-11-13,6,8.81
2007-11-13,7,8.81
2007-11-13,8,8.8
2007-11-13,9,8.81666666666667
2007-11-13,10,8.85
2007-11-13,11,8.87333333333333
2007-11-13,12,8.76
2007-11-13,14,8.75666666666667
2007-11-14,1,8.715
2007-11-14,1.5,8.79833333333333
2007-11-14,2,8.76
2007-11-14,2.5,8.65166666666667
2007-11-14,3,8.56666666666667
2007-11-14,3.5,8.65
2007-11-14,4,8.84
2007-11-14,5,8.78166666666667
2007-11-14,6,8.81
2007-11-14,7,8.78333333333333
2007-11-14,8,8.75333333333333
2007-11-14,9,8.73666666666667
2007-11-14,10,8.77333333333333
2007-11-14,11,8.77
2007-11-14,12,8.69333333333333
2007-11-14,14,8.68333333333333
2007-11-15,1,8.72833333333333
2007-11-15,1.5,8.79666666666667
2007-11-15,2,8.73833333333333
2007-11-15,2.5,8.615
2007-11-15,3,8.52666666666667
2007-11-15,3.5,8.595
2007-11-15,4,8.77666666666667
2007-11-15,5,8.70166666666667
2007-11-15,6,8.69
2007-11-15,7,8.68
2007-11-15,8,8.68
2007-11-15,9,8.70833333333333
2007-11-15,10,8.74
2007-11-15,11,8.75
2007-11-15,12,8.64
2007-11-15,14,8.655
2007-11-16,1,8.46166666666667
2007-11-16,1.5,8.57
2007-11-16,2,8.52
2007-11-16,2.5,8.41833333333333
2007-11-16,3,8.325
2007-11-16,3.5,8.415
2007-11-16,4,8.62666666666667
2007-11-16,5,8.57
2007-11-16,6,8.58
2007-11-16,7,8.58333333333333
2007-11-16,8,8.57166666666667
2007-11-16,9,8.6
2007-11-16,10,8.64666666666667
2007-11-16,11,8.62
2007-11-16,12,8.545
2007-11-16,14,8.56
2007-11-17,1,8.05
2007-11-17,1.5,8.12833333333333
2007-11-17,2,8.07666666666667
2007-11-17,2.5,7.98333333333333
2007-11-17,3,7.87
2007-11-17,3.5,7.98166666666667
2007-11-17,4,8.17833333333333
2007-11-17,5,8.14
2007-11-17,6,8.165
2007-11-17,7,8.14666666666667
2007-11-17,8,8.17666666666667
2007-11-17,9,8.16666666666667
2007-11-17,10,8.205
2007-11-17,11,8.19666666666667
2007-11-17,12,8.12166666666667
2007-11-17,14,8.12333333333333
2007-11-18,1,7.71666666666667
2007-11-18,1.5,7.82666666666667
2007-11-18,2,7.765
2007-11-18,2.5,7.67166666666667
2007-11-18,3,7.595
2007-11-18,3.5,7.65166666666667
2007-11-18,4,7.84833333333333
2007-11-18,5,7.75833333333333
2007-11-18,6,7.73666666666667
2007-11-18,7,7.7116666666666696
2007-11-18,8,7.73
2007-11-18,9,7.72666666666667
2007-11-18,10,7.81166666666667
2007-11-18,11,7.76166666666667
2007-11-18,12,7.68166666666667
2007-11-18,14,7.68
2007-11-19,1,7.57
2007-11-19,1.5,7.69833333333333
2007-11-19,2,7.635
2007-11-19,2.5,7.525
2007-11-19,3,7.42666666666667
2007-11-19,3.5,7.4616666666666696
2007-11-19,4,7.67833333333333
2007-11-19,5,7.58333333333333
2007-11-19,6,7.6
2007-11-19,7,7.505
2007-11-19,8,7.51833333333333
2007-11-19,9,7.52666666666667
2007-11-19,10,7.56666666666667
2007-11-19,11,7.605
2007-11-19,12,7.46666666666667
2007-11-19,14,7.48333333333333
2007-11-20,1,7.24
2007-11-20,1.5,7.27833333333333
2007-11-20,2,7.26666666666667
2007-11-20,2.5,7.19333333333333
2007-11-20,3,7.09333333333333
2007-11-20,3.5,7.22166666666667
2007-11-20,4,7.39666666666667
2007-11-20,5,7.30666666666667
2007-11-20,6,7.33166666666667
2007-11-20,7,7.32
2007-11-20,8,7.28333333333333
2007-11-20,9,7.28
2007-11-20,10,7.39333333333333
2007-11-20,11,7.31
2007-11-20,12,7.20333333333333
2007-11-20,14,7.22333333333333
2007-11-21,1,6.96
2007-11-21,1.5,7.13
2007-11-21,2,6.89833333333333
2007-11-21,2.5,6.85666666666667
2007-11-21,3,6.74333333333333
2007-11-21,3.5,6.83166666666667
2007-11-21,4,7.02166666666667
2007-11-21,5,6.92
2007-11-21,6,6.9133333333333304
2007-11-21,7,6.915
2007-11-21,8,6.92
2007-11-21,9,6.91833333333333
2007-11-21,10,6.9616666666666696
2007-11-21,11,6.99666666666667
2007-11-21,12,6.87166666666667
2007-11-21,14,6.87
2007-11-22,1,6.88333333333333
2007-11-22,1.5,7.08833333333333
2007-11-22,2,6.845
2007-11-22,2.5,6.84
2007-11-22,3,6.735
2007-11-22,3.5,6.825
2007-11-22,4,7.00666666666667
2007-11-22,5,6.89
2007-11-22,6,6.905
2007-11-22,7,6.91
2007-11-22,8,6.91833333333333
2007-11-22,9,6.9
2007-11-22,10,6.94666666666667
2007-11-22,11,6.94166666666667
2007-11-22,12,6.85666666666667
2007-11-22,14,6.85666666666667
2007-11-23,1,6.64666666666667
2007-11-23,1.5,6.81
2007-11-23,2,6.70666666666667
2007-11-23,2.5,6.59833333333333
2007-11-23,3,6.51833333333333
2007-11-23,3.5,6.62833333333333
2007-11-23,4,6.82
2007-11-23,5,6.72166666666667
2007-11-23,6,6.78666666666667
2007-11-23,7,6.79666666666667
2007-11-23,8,6.81333333333333
2007-11-23,9,6.83333333333333
2007-11-23,10,6.8366666666666696
2007-11-23,11,6.81833333333333
2007-11-23,12,6.75333333333333
2007-11-23,14,6.75333333333333
2007-11-24,1,6.22833333333333
2007-11-24,1.5,6.38333333333333
2007-11-24,2,6.31666666666667
2007-11-24,2.5,6.17
2007-11-24,3,6.06166666666667
2007-11-24,3.5,6.14166666666667
2007-11-24,4,6.32
2007-11-24,5,6.285
2007-11-24,6,6.26666666666667
2007-11-24,7,6.26333333333333
2007-11-24,8,6.29
2007-11-24,9,6.29
2007-11-24,10,6.34166666666667
2007-11-24,11,6.39833333333333
2007-11-24,12,6.235
2007-11-24,14,6.28666666666667
2007-11-25,1,5.93333333333333
2007-11-25,1.5,6.06
2007-11-25,2,6.01333333333333
2007-11-25,2.5,5.90666666666667
2007-11-25,3,5.78333333333333
2007-11-25,3.5,5.88
2007-11-25,4,6.09
2007-11-25,5,6.005
2007-11-25,6,5.98333333333333
2007-11-25,7,6
2007-11-25,8,6.025
2007-11-25,9,6.01166666666667
2007-11-25,10,6.06333333333333
2007-11-25,11,6.12
2007-11-25,12,5.97833333333333
2007-11-25,14,5.98833333333333
2007-11-26,1,5.75166666666667
2007-11-26,1.5,5.87
2007-11-26,2,5.82
2007-11-26,2.5,5.695
2007-11-26,3,5.59
2007-11-26,3.5,5.67333333333333
2007-11-26,4,5.855
2007-11-26,5,5.79833333333333
2007-11-26,6,5.79
2007-11-26,7,5.80333333333333
2007-11-26,8,5.82666666666667
2007-11-26,9,5.835
2007-11-26,10,5.885
2007-11-26,11,5.89833333333333
2007-11-26,12,5.7883333333333304
2007-11-26,14,5.8
2007-11-27,1,5.82666666666667
2007-11-27,1.5,5.95666666666667
2007-11-27,2,5.88666666666667
2007-11-27,2.5,5.78666666666667
2007-11-27,3,5.675
2007-11-27,3.5,5.78166666666667
2007-11-27,4,6.00333333333333
2007-11-27,5,5.92333333333333
2007-11-27,6,5.91666666666667
2007-11-27,7,5.945
2007-11-27,8,5.94833333333333
2007-11-27,9,5.94333333333333
2007-11-27,10,5.98333333333333
2007-11-27,11,5.96
2007-11-27,12,5.87666666666667
2007-11-27,14,5.9
2007-11-28,1,5.55666666666667
2007-11-28,1.5,5.68333333333333
2007-11-28,2,5.63
2007-11-28,2.5,5.52
2007-11-28,3,5.40666666666667
2007-11-28,3.5,5.505
2007-11-28,4,5.71333333333333
2007-11-28,5,5.65166666666667
2007-11-28,6,5.65833333333333
2007-11-28,7,5.67
2007-11-28,8,5.67
2007-11-28,9,5.68166666666667
2007-11-28,10,5.75166666666667
2007-11-28,11,5.72166666666667
2007-11-28,12,5.62333333333333
2007-11-28,14,5.66
2007-11-29,1,5.31833333333333
2007-11-29,1.5,5.44833333333333
2007-11-29,2,5.39333333333333
2007-11-29,2.5,5.29
2007-11-29,3,5.18333333333333
2007-11-29,3.5,5.28
2007-11-29,4,5.48333333333333
2007-11-29,5,5.43666666666667
2007-11-29,6,5.42166666666667
2007-11-29,7,5.4616666666666696
2007-11-29,8,5.44833333333333
2007-11-29,9,5.45333333333333
2007-11-29,10,5.51333333333333
2007-11-29,11,5.505
2007-11-29,12,5.41666666666667
2007-11-29,14,5.42166666666667
2007-11-30,1,5.11166666666667
2007-11-30,1.5,5.23333333333333
2007-11-30,2,5.16
2007-11-30,2.5,5.05166666666667
2007-11-30,3,4.93833333333333
2007-11-30,3.5,5.025
2007-11-30,4,5.22166666666667
2007-11-30,5,5.13333333333333
2007-11-30,6,5.08833333333333
2007-11-30,7,5.13666666666667
2007-11-30,8,5.14
2007-11-30,9,5.13333333333333
2007-11-30,10,5.18666666666667
2007-11-30,11,5.1633333333333304
2007-11-30,12,5.06833333333333
2007-11-30,14,5.08
2007-12-01,1,4.63666666666667
2007-12-01,1.5,4.77166666666667
2007-12-01,2,4.73333333333333
2007-12-01,2.5,4.62666666666667
2007-12-01,3,4.52
2007-12-01,3.5,4.61666666666667
2007-12-01,4,4.84
2007-12-01,5,4.76
2007-12-01,6,4.84166666666667
2007-12-01,7,4.79
2007-12-01,8,4.795
2007-12-01,9,4.81166666666667
2007-12-01,10,4.87333333333333
2007-12-01,11,4.84666666666667
2007-12-01,12,4.73333333333333
2007-12-01,14,4.765
2007-12-02,1,4.21333333333333
2007-12-02,1.5,4.38166666666667
2007-12-02,2,4.3366666666666696
2007-12-02,2.5,4.24166666666667
2007-12-02,3,4.13
2007-12-02,3.5,4.23333333333333
2007-12-02,4,4.45666666666667
2007-12-02,5,4.38833333333333
2007-12-02,6,4.4133333333333304
2007-12-02,7,4.4133333333333304
2007-12-02,8,4.44833333333333
2007-12-02,9,4.44
2007-12-02,10,4.54833333333333
2007-12-02,11,4.56
2007-12-02,12,4.38666666666667
2007-12-02,14,4.41
2007-12-03,1,3.91833333333333
2007-12-03,1.5,4.015
2007-12-03,2,3.99833333333333
2007-12-03,2.5,3.9
2007-12-03,3,3.8
2007-12-03,3.5,3.88333333333333
2007-12-03,4,4.125
2007-12-03,5,4.04666666666667
2007-12-03,6,4.07666666666667
2007-12-03,7,4.08
2007-12-03,8,4.1
2007-12-03,9,4.115
2007-12-03,10,4.18
2007-12-03,11,4.19833333333333
2007-12-03,12,4.03333333333333
2007-12-03,14,4.065
2007-12-04,1,3.31166666666667
2007-12-04,1.5,3.46166666666667
2007-12-04,2,3.38
2007-12-04,2.5,3.30833333333333
2007-12-04,3,3.16833333333333
2007-12-04,3.5,3.25833333333333
2007-12-04,4,3.515
2007-12-04,5,3.45666666666667
2007-12-04,6,3.47
2007-12-04,7,3.5
2007-12-04,8,3.51166666666667
2007-12-04,9,3.5
2007-12-04,10,3.57333333333333
2007-12-04,11,3.555
2007-12-04,12,3.44333333333333
2007-12-04,14,3.47166666666667
2007-12-05,1,3.185
2007-12-05,1.5,3.355
2007-12-05,2,3.255
2007-12-05,2.5,3.19833333333333
2007-12-05,3,3.04833333333333
2007-12-05,3.5,3.06333333333333
2007-12-05,4,3.38833333333333
2007-12-05,5,3.30166666666667
2007-12-05,6,3.37
2007-12-05,7,3.41
2007-12-05,8,3.43166666666667
2007-12-05,9,3.43
2007-12-05,10,3.51333333333333
2007-12-05,11,3.53833333333333
2007-12-05,12,3.34333333333333
2007-12-05,14,3.41
2007-12-06,1,2.80333333333333
2007-12-06,1.5,2.99666666666667
2007-12-06,2,2.98166666666667
2007-12-06,2.5,2.84
2007-12-06,3,2.685
2007-12-06,3.5,2.85333333333333
2007-12-06,4,3.02333333333333
2007-12-06,5,2.95
2007-12-06,6,2.97666666666667
2007-12-06,7,2.98833333333333
2007-12-06,8,3.07666666666667
2007-12-06,9,3.18
2007-12-06,10,3.27166666666667
2007-12-06,11,3.27
2007-12-06,12,3.18
2007-12-06,14,3.17833333333333
2007-12-07,1,2.41
2007-12-07,1.5,2.55166666666667
2007-12-07,2,2.53166666666667
2007-12-07,2.5,2.47666666666667
2007-12-07,3,2.29666666666667
2007-12-07,3.5,2.53
2007-12-07,4,2.74833333333333
2007-12-07,5,2.76666666666667
2007-12-07,6,2.77666666666667
2007-12-07,7,2.79
2007-12-07,8,2.84
2007-12-07,9,2.87666666666667
2007-12-07,10,2.94166666666667
2007-12-07,11,2.97666666666667
2007-12-07,12,2.82666666666667
2007-12-07,14,2.845
2007-12-08,1,2.53
2007-12-08,1.5,2.655
2007-12-08,2,2.61666666666667
2007-12-08,2.5,2.51333333333333
2007-12-08,3,2.32833333333333
2007-12-08,3.5,2.53166666666667
2007-12-08,4,2.72166666666667
2007-12-08,5,2.725
2007-12-08,6,2.78333333333333
2007-12-08,7,2.82166666666667
2007-12-08,8,2.87
2007-12-08,9,2.88666666666667
2007-12-08,10,2.95833333333333
2007-12-08,11,3.02
2007-12-08,12,2.84
2007-12-08,14,2.86833333333333
2007-12-09,1,2.03333333333333
2007-12-09,1.5,2.31666666666667
2007-12-09,2,2.30166666666667
2007-12-09,2.5,2.27666666666667
2007-12-09,3,2.14666666666667
2007-12-09,3.5,2.35333333333333
2007-12-09,4,2.56
2007-12-09,5,2.51833333333333
2007-12-09,6,2.585
2007-12-09,7,2.585
2007-12-09,8,2.59833333333333
2007-12-09,9,2.66166666666667
2007-12-09,10,2.80833333333333
2007-12-09,11,2.77333333333333
2007-12-09,12,2.62833333333333
2007-12-09,14,2.64166666666667
2007-12-10,1,1.58833333333333
2007-12-10,1.5,1.81166666666667
2007-12-10,2,1.82333333333333
2007-12-10,2.5,1.84666666666667
2007-12-10,3,1.955
2007-12-10,3.5,2.01666666666667
2007-12-10,4,2.27
2007-12-10,5,2.19
2007-12-10,6,2.36166666666667
2007-12-10,7,2.49833333333333
2007-12-10,8,2.59
2007-12-10,9,2.65166666666667
2007-12-10,10,2.76833333333333
2007-12-10,11,2.74166666666667
2007-12-10,12,2.61166666666667
2007-12-10,14,2.63333333333333
2007-12-11,1,1.33833333333333
2007-12-11,1.5,1.66333333333333
2007-12-11,2,1.9
2007-12-11,2.5,1.85666666666667
2007-12-11,3,1.81833333333333
2007-12-11,3.5,1.99333333333333
2007-12-11,4,2.32666666666667
2007-12-11,5,2.31166666666667
2007-12-11,6,2.39833333333333
2007-12-11,7,2.50333333333333
2007-12-11,8,2.59166666666667
2007-12-11,9,2.65666666666667
2007-12-11,10,2.73833333333333
2007-12-11,11,2.73
2007-12-11,12,2.58833333333333
2007-12-11,14,2.62
2007-12-12,1,2.47
2007-12-12,1.5,2.54
2007-12-12,2,2.47333333333333
2007-12-12,2.5,2.38833333333333
2007-12-12,3,2.17833333333333
2007-12-12,3.5,2.38333333333333
2007-12-12,4,2.57833333333333
2007-12-12,5,2.51333333333333
2007-12-12,6,2.53666666666667
2007-12-12,7,2.54166666666667
2007-12-12,8,2.61
2007-12-12,9,2.68666666666667
2007-12-12,10,2.76666666666667
2007-12-12,11,2.74833333333333
2007-12-12,12,2.64
2007-12-12,14,2.65333333333333
2007-12-13,1,2.05833333333333
2007-12-13,1.5,2.18333333333333
2007-12-13,2,2.15166666666667
2007-12-13,2.5,2.06333333333333
2007-12-13,3,1.99
2007-12-13,3.5,2.05833333333333
2007-12-13,4,2.30666666666667
2007-12-13,5,2.22333333333333
2007-12-13,6,2.24833333333333
2007-12-13,7,2.28833333333333
2007-12-13,8,2.34
2007-12-13,9,2.32666666666667
2007-12-13,10,2.56166666666667
2007-12-13,11,2.41666666666667
2007-12-13,12,2.29166666666667
2007-12-13,14,2.32166666666667
2007-12-20,1,0.603333333333333
2007-12-20,1.5,0.918333333333333
2007-12-20,2,0.89
2007-12-20,2.5,0.773333333333333
2007-12-20,3,0.666666666666667
2007-12-20,3.5,0.803333333333333
2007-12-20,4,1.01333333333333
2007-12-20,5,0.956666666666667
2007-12-20,6,1.06
2007-12-20,7,1.02666666666667
2007-12-20,8,1.14
2007-12-20,9,1.25
2007-12-20,10,1.37
2007-12-20,11,1.44833333333333
2007-12-20,12,1.18833333333333
2007-12-20,14,1.30166666666667
2007-12-21,1,0.613333333333333
2007-12-21,1.5,0.87
2007-12-21,2,0.83
2007-12-21,2.5,0.74
2007-12-21,3,0.646666666666667
2007-12-21,3.5,0.77
2007-12-21,4,1.01
2007-12-21,5,0.941666666666667
2007-12-21,6,1.02
2007-12-21,7,1.03166666666667
2007-12-21,8,1.13833333333333
2007-12-21,9,1.18666666666667
2007-12-21,10,1.32
2007-12-21,11,1.41
2007-12-21,12,1.11666666666667
2007-12-21,14,1.22666666666667
2007-12-22,1,0.496666666666667
2007-12-22,1.5,0.84
2007-12-22,2,0.818333333333333
2007-12-22,2.5,0.701666666666667
2007-12-22,3,0.586666666666667
2007-12-22,3.5,0.72
2007-12-22,4,0.956666666666667
2007-12-22,5,0.893333333333333
2007-12-22,6,0.946666666666667
2007-12-22,7,1.02
2007-12-22,8,1.10166666666667
2007-12-22,9,1.21666666666667
2007-12-22,10,1.34
2007-12-22,11,1.45333333333333
2007-12-22,12,1.12166666666667
2007-12-22,14,1.26666666666667
2007-12-23,1,0.403333333333333
2007-12-23,1.5,0.84
2007-12-23,2,0.786666666666667
2007-12-23,2.5,0.698333333333333
2007-12-23,3,0.58
2007-12-23,3.5,0.71
2007-12-23,4,0.946666666666667
2007-12-23,5,0.846666666666667
2007-12-23,6,0.915
2007-12-23,7,1.02
2007-12-23,8,1.11
2007-12-23,9,1.19
2007-12-23,10,1.32333333333333
2007-12-23,11,1.36166666666667
2007-12-23,12,1.12
2007-12-23,14,1.21166666666667
2007-12-24,1,0.693333333333333
2007-12-24,1.5,0.91
2007-12-24,2,0.83
2007-12-24,2.5,0.725
2007-12-24,3,0.598333333333333
2007-12-24,3.5,0.711666666666667
2007-12-24,4,0.95
2007-12-24,5,0.873333333333333
2007-12-24,6,0.923333333333333
2007-12-24,7,0.996666666666667
2007-12-24,8,1.08666666666667
2007-12-24,9,1.20833333333333
2007-12-24,10,1.26833333333333
2007-12-24,11,1.34666666666667
2007-12-24,12,1.09833333333333
2007-12-24,14,1.16833333333333
2007-12-25,1,0.773333333333333
2007-12-25,1.5,0.918333333333333
2007-12-25,2,0.843333333333333
2007-12-25,2.5,0.738333333333333
2007-12-25,3,0.62
2007-12-25,3.5,0.733333333333333
2007-12-25,4,0.968333333333333
2007-12-25,5,0.901666666666667
2007-12-25,6,0.953333333333333
2007-12-25,7,1.00666666666667
2007-12-25,8,1.08333333333333
2007-12-25,9,1.215
2007-12-25,10,1.30333333333333
2007-12-25,11,1.36833333333333
2007-12-25,12,1.12166666666667
2007-12-25,14,1.24166666666667
2007-12-26,1,0.843333333333333
2007-12-26,1.5,1.005
2007-12-26,2,0.923333333333333
2007-12-26,2.5,0.826666666666667
2007-12-26,3,0.701666666666667
2007-12-26,3.5,0.818333333333333
2007-12-26,4,1.02833333333333
2007-12-26,5,0.96
2007-12-26,6,0.99
2007-12-26,7,1.02
2007-12-26,8,1.10166666666667
2007-12-26,9,1.23833333333333
2007-12-26,10,1.30833333333333
2007-12-26,11,1.37
2007-12-26,12,1.12666666666667
2007-12-26,14,1.24
2007-12-27,1,0.85
2007-12-27,1.5,0.97
2007-12-27,2,0.943333333333333
2007-12-27,2.5,0.883333333333333
2007-12-27,3,0.77
2007-12-27,3.5,0.888333333333333
2007-12-27,4,1.13666666666667
2007-12-27,5,1.03166666666667
2007-12-27,6,1.08
2007-12-27,7,1.025
2007-12-27,8,1.13666666666667
2007-12-27,9,1.27
2007-12-27,10,1.32
2007-12-27,11,1.39
2007-12-27,12,1.17
2007-12-27,14,1.25833333333333
2007-12-28,1,0.786666666666667
2007-12-28,1.5,0.963333333333333
2007-12-28,2,0.925
2007-12-28,2.5,0.893333333333333
2007-12-28,3,0.781666666666667
2007-12-28,3.5,0.9
2007-12-28,4,1.14
2007-12-28,5,1.05666666666667
2007-12-28,6,1.08
2007-12-28,7,1.07666666666667
2007-12-28,8,1.15666666666667
2007-12-28,9,1.26666666666667
2007-12-28,10,1.29166666666667
2007-12-28,11,1.38166666666667
2007-12-28,12,1.13833333333333
2007-12-28,14,1.215
2007-12-29,1,0.736666666666667
2007-12-29,1.5,1.00333333333333
2007-12-29,2,0.96
2007-12-29,2.5,0.833333333333333
2007-12-29,3,0.768333333333333
2007-12-29,3.5,0.89
2007-12-29,4,1.14
2007-12-29,5,1.05666666666667
2007-12-29,6,1.08
2007-12-29,7,1.06
2007-12-29,8,1.15166666666667
2007-12-29,9,1.25
2007-12-29,10,1.33
2007-12-29,11,1.35
2007-12-29,12,1.15666666666667
2007-12-29,14,1.26666666666667
2007-12-30,1,0.853333333333333
2007-12-30,1.5,1.07333333333333
2007-12-30,2,1.02333333333333
2007-12-30,2.5,0.945
2007-12-30,3,0.815
2007-12-30,3.5,0.92
2007-12-30,4,1.14333333333333
2007-12-30,5,1.09
2007-12-30,6,1.10166666666667
2007-12-30,7,1.05833333333333
2007-12-30,8,1.195
2007-12-30,9,1.28
2007-12-30,10,1.35
2007-12-30,11,1.38166666666667
2007-12-30,12,1.18
2007-12-30,14,1.26333333333333
2007-12-31,1,0.81
2007-12-31,1.5,1.06833333333333
2007-12-31,2,1.02666666666667
2007-12-31,2.5,0.948333333333333
2007-12-31,3,0.826666666666667
2007-12-31,3.5,0.938333333333333
2007-12-31,4,1.16666666666667
2007-12-31,5,1.09333333333333
2007-12-31,6,1.12166666666667
2007-12-31,7,1.08
2007-12-31,8,1.20333333333333
2007-12-31,9,1.28
2007-12-31,10,1.38666666666667
2007-12-31,11,1.41
2007-12-31,12,1.18
2007-12-31,14,1.29166666666667
2008-01-01,1,0.618333333333333
2008-01-01,1.5,1.1
2008-01-01,2,1.07333333333333
2008-01-01,4,1.2
2008-01-01,5,1.115
2008-01-01,6,1.14
2008-01-01,7,1.08
2008-01-01,8,1.20666666666667
2008-01-01,9,1.30166666666667
2008-01-01,10,1.38666666666667
2008-01-01,11,1.43
2008-01-01,12,1.215
2008-01-01,14,1.31833333333333
2008-01-02,1,0.323333333333333
2008-01-02,1.5,1.06166666666667
2008-01-02,2,1.04166666666667
2008-01-02,4,1.2
2008-01-02,5,1.11333333333333
2008-01-02,6,1.14
2008-01-02,7,1.10166666666667
2008-01-02,8,1.25166666666667
2008-01-02,9,1.385
2008-01-02,10,1.445
2008-01-02,11,1.47333333333333
2008-01-02,12,1.27333333333333
2008-01-02,14,1.365
2008-01-03,1,0.235
2008-01-03,1.5,1.03
2008-01-03,2,1.015
2008-01-03,4,1.15166666666667
2008-01-03,5,1.10333333333333
2008-01-03,6,1.14
2008-01-03,7,1.13166666666667
2008-01-03,8,1.27
2008-01-03,9,1.41333333333333
2008-01-03,10,1.45166666666667
2008-01-03,11,1.49666666666667
2008-01-03,12,1.29
2008-01-03,14,1.38
2008-01-04,1,0.265
2008-01-04,1.5,1.03
2008-01-04,2,1.01833333333333
2008-01-04,4,1.14833333333333
2008-01-04,5,1.105
2008-01-04,6,1.14
2008-01-04,7,1.12333333333333
2008-01-04,8,1.27
2008-01-04,9,1.38666666666667
2008-01-04,10,1.415
2008-01-04,11,1.45666666666667
2008-01-04,12,1.25166666666667
